order_id,customer_id,product_id,region,order_date,quantity,sales,profit,category,sub_category,ingestion_ts
2071,C172,P112,West,2026-03-23,4,110,14.56,Furniture,Sofa,2026-04-03 21:03:29.990956
2072,C173,P113,South,2026-03-24,4,880,125.0,Furniture,Table,2026-04-03 21:03:29.990956
2073,C174,P114,West,2026-03-25,4,904,78.04,Furniture,Chair,2026-04-03 21:03:29.990956
2074,C175,P115,South,2026-03-26,3,1309,266.71,Technology,Laptop,2026-04-03 21:03:29.990956
2075,C176,P116,North,2026-03-27,5,643,115.94,Office Supplies,Storage,2026-04-03 21:03:29.990956
2076,C177,P117,North,2026-03-28,5,711,109.83,Office Supplies,Pen,2026-04-03 21:03:29.990956
2077,C178,P118,East,2026-03-29,2,1004,93.28,Furniture,Sofa,2026-04-03 21:03:29.990956
2078,C179,P119,East,2026-03-30,2,1236,225.18,Technology,Laptop,2026-04-03 21:03:29.990956
2079,C180,P120,East,2026-03-31,4,730,152.71,Furniture,Chair,2026-04-03 21:03:29.990956
2080,C181,P001,South,2026-01-01,4,1030,195.43,Furniture,Sofa,2026-04-03 21:03:29.990956
2081,C182,P002,East,2026-01-02,5,884,71.28,Furniture,Chair,2026-04-03 21:03:29.990956
2082,C183,P003,West,2026-01-03,1,659,65.56,Technology,Phone,2026-04-03 21:03:29.990956
2083,C184,P004,West,2026-01-04,3,1690,265.68,Office Supplies,Paper,2026-04-03 21:03:29.990956
2084,C185,P005,East,2026-01-05,4,1411,122.79,Office Supplies,Paper,2026-04-03 21:03:29.990956
2085,C186,P006,South,2026-01-06,2,1300,190.0,Technology,Laptop,2026-04-03 21:03:29.990956
2086,C187,P007,South,2026-01-07,3,1101,219.78,Furniture,Sofa,2026-04-03 21:03:29.990956
2087,C188,P008,South,2026-01-08,5,1826,184.71,Furniture,Table,2026-04-03 21:03:29.990956
2088,C189,P009,East,2026-01-09,1,627,108.01,Technology,Phone,2026-04-03 21:03:29.990956
2089,C190,P010,East,2026-01-10,1,1842,279.81,Technology,Accessory,2026-04-03 21:03:29.990956
2090,C191,P011,West,2026-01-11,2,865,133.64,Office Supplies,Pen,2026-04-03 21:03:29.990956
2091,C192,P012,West,2026-01-12,2,1180,159.38,Technology,Phone,2026-04-03 21:03:29.990956
2092,C193,P013,East,2026-01-13,5,159,28.63,Office Supplies,Storage,2026-04-03 21:03:29.990956
2093,C194,P014,South,2026-01-14,3,1687,201.81,Technology,Laptop,2026-04-03 21:03:29.990956
2094,C195,P015,South,2026-01-15,3,530,107.09,Furniture,Sofa,2026-04-03 21:03:29.990956
2095,C196,P016,South,2026-01-16,2,436,92.4,Technology,Laptop,2026-04-03 21:03:29.990956
2096,C197,P017,North,2026-01-17,3,1627,211.77,Office Supplies,Storage,2026-04-03 21:03:29.990956
2097,C198,P018,North,2026-01-18,4,1461,273.48,Office Supplies,Storage,2026-04-03 21:03:29.990956
2098,C199,P019,North,2026-01-19,3,139,20.06,Technology,Phone,2026-04-03 21:03:29.990956
2099,C200,P020,North,2026-01-20,5,337,28.75,Furniture,Table,2026-04-03 21:03:29.990956
2100,C201,P021,East,2026-01-21,1,912,141.65,Furniture,Chair,2026-04-03 21:03:29.990956
2101,C202,P022,North,2026-01-22,4,964,116.23,Office Supplies,Paper,2026-04-03 21:03:29.990956
2102,C203,P023,South,2026-01-23,3,1927,346.02,Office Supplies,Pen,2026-04-03 21:03:29.990956
2103,C204,P024,South,2026-01-24,1,527,85.23,Furniture,Chair,2026-04-03 21:03:29.990956
2104,C205,P025,South,2026-01-25,4,1736,358.19,Technology,Accessory,2026-04-03 21:03:29.990956
2105,C206,P026,West,2026-01-26,2,628,123.78,Technology,Accessory,2026-04-03 21:03:29.990956
2106,C207,P027,West,2026-01-27,5,154,29.25,Office Supplies,Paper,2026-04-03 21:03:29.990956
2107,C208,P028,North,2026-01-28,4,1596,238.21,Office Supplies,Pen,2026-04-03 21:03:29.990956
2108,C209,P029,West,2026-01-29,5,1580,231.41,Office Supplies,Storage,2026-04-03 21:03:29.990956
2109,C210,P030,West,2026-01-30,2,851,87.05,Technology,Laptop,2026-04-03 21:03:29.990956
2110,C211,P031,East,2026-01-31,4,1087,106.01,Furniture,Chair,2026-04-03 21:03:29.990956
2111,C212,P032,East,2026-02-01,2,1504,323.7,Technology,Accessory,2026-04-03 21:03:29.990956
2112,C213,P033,North,2026-02-02,2,1638,316.18,Technology,Laptop,2026-04-03 21:03:29.990956
2113,C214,P034,West,2026-02-03,4,864,150.84,Furniture,Chair,2026-04-03 21:03:29.990956
2114,C215,P035,East,2026-02-04,3,1058,126.72,Office Supplies,Paper,2026-04-03 21:03:29.990956
2115,C216,P036,West,2026-02-05,5,397,41.8,Office Supplies,Pen,2026-04-03 21:03:29.990956
2116,C217,P037,East,2026-02-06,1,1638,341.06,Technology,Phone,2026-04-03 21:03:29.990956
2117,C218,P038,South,2026-02-07,5,1117,231.19,Furniture,Chair,2026-04-03 21:03:29.990956
2118,C219,P039,South,2026-02-08,1,1104,140.9,Technology,Laptop,2026-04-03 21:03:29.990956
2119,C220,P040,West,2026-02-09,2,1396,115.42,Technology,Phone,2026-04-03 21:03:29.990956
2120,C221,P041,West,2026-02-10,2,584,86.88,Furniture,Chair,2026-04-03 21:03:29.990956
2121,C222,P042,West,2026-02-11,3,595,103.73,Furniture,Sofa,2026-04-03 21:03:29.990956
2122,C223,P043,East,2026-02-12,1,994,87.16,Office Supplies,Pen,2026-04-03 21:03:29.990956
2123,C224,P044,South,2026-02-13,2,1170,243.17,Office Supplies,Pen,2026-04-03 21:03:29.990956
2124,C225,P045,East,2026-02-14,3,1793,370.93,Office Supplies,Paper,2026-04-03 21:03:29.990956
2125,C226,P046,West,2026-02-15,2,584,115.26,Furniture,Table,2026-04-03 21:03:29.990956
2126,C227,P047,West,2026-02-16,5,1849,295.55,Office Supplies,Pen,2026-04-03 21:03:29.990956
2127,C228,P048,East,2026-02-17,3,1343,262.12,Technology,Accessory,2026-04-03 21:03:29.990956
2128,C229,P049,East,2026-02-18,1,1885,226.12,Technology,Phone,2026-04-03 21:03:29.990956
2129,C230,P050,South,2026-02-19,3,814,137.77,Office Supplies,Pen,2026-04-03 21:03:29.990956
2130,C231,P051,East,2026-02-20,5,1874,187.31,Furniture,Sofa,2026-04-03 21:03:29.990956
2131,C232,P052,West,2026-02-21,4,1167,114.12,Office Supplies,Paper,2026-04-03 21:03:29.990956
2132,C233,P053,North,2026-02-22,5,1190,123.61,Furniture,Table,2026-04-03 21:03:29.990956
2133,C234,P054,North,2026-02-23,3,829,162.04,Technology,Laptop,2026-04-03 21:03:29.990956
2134,C235,P055,West,2026-02-24,5,258,51.99,Office Supplies,Pen,2026-04-03 21:03:29.990956
2135,C236,P056,East,2026-02-25,5,783,64.45,Furniture,Table,2026-04-03 21:03:29.990956
2136,C237,P057,North,2026-02-26,1,804,125.54,Office Supplies,Pen,2026-04-03 21:03:29.990956
2137,C238,P058,West,2026-02-27,4,285,27.09,Office Supplies,Storage,2026-04-03 21:03:29.990956
2138,C239,P059,South,2026-02-28,1,1448,210.67,Office Supplies,Paper,2026-04-03 21:03:29.990956
2139,C240,P060,North,2026-03-01,3,1805,348.6,Technology,Phone,2026-04-03 21:03:29.990956
2140,C241,P061,South,2026-03-02,1,528,80.34,Office Supplies,Storage,2026-04-03 21:03:29.990956
2141,C242,P062,West,2026-03-03,1,736,99.18,Furniture,Sofa,2026-04-03 21:03:29.990956
2142,C243,P063,East,2026-03-04,2,1887,169.46,Office Supplies,Storage,2026-04-03 21:03:29.990956
2143,C244,P064,East,2026-03-05,1,1384,130.33,Technology,Laptop,2026-04-03 21:03:29.990956
2144,C245,P065,North,2026-03-06,2,813,162.33,Technology,Accessory,2026-04-03 21:03:29.990956
2145,C246,P066,North,2026-03-07,5,1329,216.19,Furniture,Chair,2026-04-03 21:03:29.990956
2146,C247,P067,North,2026-03-08,3,522,56.23,Technology,Laptop,2026-04-03 21:03:29.990956
2147,C248,P068,West,2026-03-09,1,1289,207.42,Technology,Accessory,2026-04-03 21:03:29.990956
2148,C249,P069,East,2026-03-10,3,720,101.24,Technology,Phone,2026-04-03 21:03:29.990956
2149,C250,P070,East,2026-03-11,4,1045,111.73,Office Supplies,Storage,2026-04-03 21:03:29.990956
2150,C251,P071,North,2026-03-12,4,1341,272.62,Office Supplies,Paper,2026-04-03 21:03:29.990956
2151,C252,P072,West,2026-03-13,2,325,62.55,Furniture,Chair,2026-04-03 21:03:29.990956
2152,C253,P073,West,2026-03-14,2,1073,105.57,Office Supplies,Paper,2026-04-03 21:03:29.990956
2153,C254,P074,East,2026-03-15,1,388,53.55,Furniture,Table,2026-04-03 21:03:29.990956
2154,C255,P075,South,2026-03-16,1,1686,289.97,Technology,Accessory,2026-04-03 21:03:29.990956
2155,C256,P076,North,2026-03-17,4,1108,104.09,Office Supplies,Paper,2026-04-03 21:03:29.990956
2156,C257,P077,East,2026-03-18,2,844,90.63,Furniture,Chair,2026-04-03 21:03:29.990956
2157,C258,P078,South,2026-03-19,5,1940,419.14,Technology,Accessory,2026-04-03 21:03:29.990956
2158,C259,P079,North,2026-03-20,2,881,147.66,Office Supplies,Pen,2026-04-03 21:03:29.990956
2159,C260,P080,East,2026-03-21,3,1469,312.9,Furniture,Sofa,2026-04-03 21:03:29.990956
2160,C261,P081,North,2026-03-22,5,1195,135.18,Office Supplies,Pen,2026-04-03 21:03:29.990956
2161,C262,P082,East,2026-03-23,2,584,59.44,Furniture,Chair,2026-04-03 21:03:29.990956
2162,C263,P083,East,2026-03-24,1,625,134.68,Technology,Phone,2026-04-03 21:03:29.990956
2163,C264,P084,North,2026-03-25,2,1041,130.04,Furniture,Table,2026-04-03 21:03:29.990956
2164,C265,P085,North,2026-03-26,3,973,186.48,Furniture,Table,2026-04-03 21:03:29.990956
2165,C266,P086,North,2026-03-27,2,682,73.45,Technology,Accessory,2026-04-03 21:03:29.990956
2166,C267,P087,East,2026-03-28,5,1335,225.22,Technology,Laptop,2026-04-03 21:03:29.990956
2167,C268,P088,North,2026-03-29,2,430,51.23,Furniture,Chair,2026-04-03 21:03:29.990956
2168,C269,P089,West,2026-03-30,5,314,29.34,Office Supplies,Paper,2026-04-03 21:03:29.990956
2169,C270,P090,North,2026-03-31,4,195,21.28,Office Supplies,Pen,2026-04-03 21:03:29.990956
2170,C271,P091,East,2026-01-01,1,1294,260.59,Technology,Phone,2026-04-03 21:03:29.990956
2171,C272,P092,West,2026-01-02,1,1563,318.71,Technology,Phone,2026-04-03 21:03:29.990956
2172,C273,P093,South,2026-01-03,5,1628,151.49,Technology,Phone,2026-04-03 21:03:29.990956
2173,C274,P094,North,2026-01-04,3,1973,197.43,Technology,Accessory,2026-04-03 21:03:29.990956
2174,C275,P095,North,2026-01-05,5,948,207.35,Office Supplies,Paper,2026-04-03 21:03:29.990956
2175,C276,P096,East,2026-01-06,1,566,117.31,Office Supplies,Storage,2026-04-03 21:03:29.990956
2176,C277,P097,East,2026-01-07,2,916,132.71,Furniture,Table,2026-04-03 21:03:29.990956
2177,C278,P098,South,2026-01-08,1,1060,178.09,Office Supplies,Paper,2026-04-03 21:03:29.990956
2178,C279,P099,West,2026-01-09,5,1667,262.81,Furniture,Sofa,2026-04-03 21:03:29.990956
2179,C280,P100,North,2026-01-10,2,832,142.98,Office Supplies,Paper,2026-04-03 21:03:29.990956
2180,C281,P101,South,2026-01-11,1,187,26.87,Technology,Laptop,2026-04-03 21:03:29.990956
2181,C282,P102,East,2026-01-12,2,1881,302.21,Technology,Accessory,2026-04-03 21:03:29.990956
2182,C283,P103,South,2026-01-13,5,277,32.01,Technology,Accessory,2026-04-03 21:03:29.990956
2183,C284,P104,South,2026-01-14,3,627,91.4,Technology,Phone,2026-04-03 21:03:29.990956
2184,C285,P105,South,2026-01-15,2,1169,210.69,Technology,Phone,2026-04-03 21:03:29.990956
2185,C286,P106,East,2026-01-16,2,1296,220.93,Furniture,Chair,2026-04-03 21:03:29.990956
2186,C287,P107,South,2026-01-17,1,375,33.85,Office Supplies,Storage,2026-04-03 21:03:29.990956
2187,C288,P108,East,2026-01-18,5,424,39.15,Technology,Laptop,2026-04-03 21:03:29.990956
2188,C289,P109,North,2026-01-19,2,1319,258.76,Technology,Phone,2026-04-03 21:03:29.990956
2189,C290,P110,East,2026-01-20,1,1280,166.33,Furniture,Table,2026-04-03 21:03:29.990956
2190,C291,P111,North,2026-01-21,5,918,148.22,Office Supplies,Storage,2026-04-03 21:03:29.990956
2191,C292,P112,South,2026-01-22,1,765,146.85,Office Supplies,Storage,2026-04-03 21:03:29.990956
2192,C293,P113,South,2026-01-23,3,1765,161.24,Technology,Accessory,2026-04-03 21:03:29.990956
2193,C294,P114,North,2026-01-24,1,1495,276.17,Technology,Laptop,2026-04-03 21:03:29.990956
2194,C295,P115,West,2026-01-25,1,430,70.78,Furniture,Table,2026-04-03 21:03:29.990956
2195,C296,P116,North,2026-01-26,5,1353,247.24,Technology,Laptop,2026-04-03 21:03:29.990956
2196,C297,P117,North,2026-01-27,1,915,105.25,Furniture,Sofa,2026-04-03 21:03:29.990956
2197,C298,P118,North,2026-01-28,1,318,59.78,Technology,Laptop,2026-04-03 21:03:29.990956
2198,C299,P119,West,2026-01-29,4,1813,224.7,Office Supplies,Storage,2026-04-03 21:03:29.990956
2199,C300,P120,West,2026-01-30,4,435,64.93,Furniture,Sofa,2026-04-03 21:03:29.990956
2200,C001,P001,East,2026-01-31,5,1491,309.83,Office Supplies,Pen,2026-04-03 21:03:29.990956
2201,C002,P002,North,2026-02-01,3,1545,334.73,Technology,Laptop,2026-04-03 21:03:29.990956
2202,C003,P003,West,2026-02-02,3,1932,331.23,Office Supplies,Paper,2026-04-03 21:03:29.990956
2203,C004,P004,West,2026-02-03,5,221,20.73,Technology,Laptop,2026-04-03 21:03:29.990956
2204,C005,P005,South,2026-02-04,3,1949,316.76,Furniture,Table,2026-04-03 21:03:29.990956
2205,C006,P006,East,2026-02-05,4,1214,154.79,Furniture,Table,2026-04-03 21:03:29.990956
2206,C007,P007,South,2026-02-06,3,1566,245.42,Furniture,Table,2026-04-03 21:03:29.990956
2207,C008,P008,North,2026-02-07,5,1677,199.8,Technology,Laptop,2026-04-03 21:03:29.990956
2208,C009,P009,North,2026-02-08,4,242,22.09,Office Supplies,Storage,2026-04-03 21:03:29.990956
2209,C010,P010,South,2026-02-09,5,1730,315.8,Furniture,Sofa,2026-04-03 21:03:29.990956
2210,C011,P011,East,2026-02-10,5,101,15.67,Office Supplies,Paper,2026-04-03 21:03:29.990956
2211,C012,P012,East,2026-02-11,4,1625,353.64,Furniture,Table,2026-04-03 21:03:29.990956
2212,C013,P013,North,2026-02-12,1,1971,296.72,Furniture,Sofa,2026-04-03 21:03:29.990956
2213,C014,P014,North,2026-02-13,1,1295,147.61,Furniture,Sofa,2026-04-03 21:03:29.990956
2214,C015,P015,West,2026-02-14,5,406,46.1,Office Supplies,Storage,2026-04-03 21:03:29.990956
2215,C016,P016,North,2026-02-15,5,589,51.46,Office Supplies,Paper,2026-04-03 21:03:29.990956
2216,C017,P017,East,2026-02-16,5,1671,318.97,Technology,Accessory,2026-04-03 21:03:29.990956
2217,C018,P018,North,2026-02-17,3,999,173.52,Technology,Phone,2026-04-03 21:03:29.990956
2218,C019,P019,North,2026-02-18,1,1495,219.85,Technology,Accessory,2026-04-03 21:03:29.990956
2219,C020,P020,South,2026-02-19,5,266,29.93,Technology,Laptop,2026-04-03 21:03:29.990956
2220,C021,P021,North,2026-02-20,2,1810,174.57,Furniture,Chair,2026-04-03 21:03:29.990956
2221,C022,P022,North,2026-02-21,4,462,54.81,Furniture,Chair,2026-04-03 21:03:29.990956
2222,C023,P023,West,2026-02-22,2,1978,349.98,Technology,Accessory,2026-04-03 21:03:29.990956
2223,C024,P024,East,2026-02-23,3,1891,265.26,Office Supplies,Storage,2026-04-03 21:03:29.990956
2224,C025,P025,East,2026-02-24,3,1311,207.69,Furniture,Sofa,2026-04-03 21:03:29.990956
2225,C026,P026,West,2026-02-25,3,155,33.35,Furniture,Table,2026-04-03 21:03:29.990956
2226,C027,P027,North,2026-02-26,2,1282,134.54,Furniture,Sofa,2026-04-03 21:03:29.990956
2227,C028,P028,West,2026-02-27,2,1262,116.17,Office Supplies,Paper,2026-04-03 21:03:29.990956
2228,C029,P029,East,2026-02-28,1,333,72.17,Office Supplies,Paper,2026-04-03 21:03:29.990956
2229,C030,P030,South,2026-03-01,3,339,29.08,Technology,Accessory,2026-04-03 21:03:29.990956
2230,C031,P031,South,2026-03-02,4,1160,199.41,Furniture,Sofa,2026-04-03 21:03:29.990956
2231,C032,P032,South,2026-03-03,4,1225,181.23,Office Supplies,Paper,2026-04-03 21:03:29.990956
2232,C033,P033,South,2026-03-04,4,754,165.28,Office Supplies,Pen,2026-04-03 21:03:29.990956
2233,C034,P034,North,2026-03-05,5,330,56.53,Office Supplies,Paper,2026-04-03 21:03:29.990956
2234,C035,P035,North,2026-03-06,4,1809,285.31,Furniture,Chair,2026-04-03 21:03:29.990956
2235,C036,P036,South,2026-03-07,2,1656,291.64,Furniture,Table,2026-04-03 21:03:29.990956
2236,C037,P037,West,2026-03-08,1,711,82.71,Office Supplies,Storage,2026-04-03 21:03:29.990956
2237,C038,P038,West,2026-03-09,5,1611,187.85,Office Supplies,Storage,2026-04-03 21:03:29.990956
2238,C039,P039,East,2026-03-10,4,1070,107.55,Technology,Phone,2026-04-03 21:03:29.990956
2239,C040,P040,South,2026-03-11,1,578,98.01,Technology,Accessory,2026-04-03 21:03:29.990956
2240,C041,P041,East,2026-03-12,5,353,54.51,Furniture,Chair,2026-04-03 21:03:29.990956
2241,C042,P042,South,2026-03-13,1,258,45.45,Office Supplies,Pen,2026-04-03 21:03:29.990956
2242,C043,P043,West,2026-03-14,3,356,36.34,Furniture,Chair,2026-04-03 21:03:29.990956
2243,C044,P044,North,2026-03-15,3,1355,238.88,Technology,Phone,2026-04-03 21:03:29.990956
2244,C045,P045,South,2026-03-16,3,207,29.17,Office Supplies,Storage,2026-04-03 21:03:29.990956
2245,C046,P046,West,2026-03-17,3,580,105.15,Furniture,Sofa,2026-04-03 21:03:29.990956
2246,C047,P047,North,2026-03-18,1,977,161.96,Office Supplies,Pen,2026-04-03 21:03:29.990956
2247,C048,P048,West,2026-03-19,2,1898,211.62,Furniture,Sofa,2026-04-03 21:03:29.990956
2248,C049,P049,East,2026-03-20,2,639,85.03,Technology,Laptop,2026-04-03 21:03:29.990956
2249,C050,P050,East,2026-03-21,4,1818,174.67,Technology,Phone,2026-04-03 21:03:29.990956
2250,C051,P051,East,2026-03-22,4,815,128.02,Office Supplies,Pen,2026-04-03 21:03:29.990956
2251,C052,P052,South,2026-03-23,3,1424,286.92,Office Supplies,Pen,2026-04-03 21:03:29.990956
2252,C053,P053,South,2026-03-24,2,369,66.74,Furniture,Chair,2026-04-03 21:03:29.990956
2253,C054,P054,East,2026-03-25,2,251,25.76,Furniture,Table,2026-04-03 21:03:29.990956
2254,C055,P055,North,2026-03-26,5,790,108.39,Technology,Laptop,2026-04-03 21:03:29.990956
2255,C056,P056,North,2026-03-27,2,1161,120.42,Technology,Laptop,2026-04-03 21:03:29.990956
2256,C057,P057,East,2026-03-28,5,1049,226.93,Technology,Phone,2026-04-03 21:03:29.990956
2257,C058,P058,North,2026-03-29,1,1533,216.59,Office Supplies,Pen,2026-04-03 21:03:29.990956
2258,C059,P059,South,2026-03-30,5,570,66.24,Technology,Laptop,2026-04-03 21:03:29.990956
2259,C060,P060,North,2026-03-31,2,468,60.73,Furniture,Sofa,2026-04-03 21:03:29.990956
2260,C061,P061,West,2026-01-01,4,121,16.69,Furniture,Sofa,2026-04-03 21:03:29.990956
2261,C062,P062,West,2026-01-02,3,1413,150.56,Office Supplies,Storage,2026-04-03 21:03:29.990956
2262,C063,P063,West,2026-01-03,5,1526,128.31,Furniture,Sofa,2026-04-03 21:03:29.990956
2263,C064,P064,South,2026-01-04,5,1161,166.67,Furniture,Table,2026-04-03 21:03:29.990956
2264,C065,P065,West,2026-01-05,4,1963,279.14,Office Supplies,Storage,2026-04-03 21:03:29.990956
2265,C066,P066,North,2026-01-06,5,1388,299.31,Furniture,Chair,2026-04-03 21:03:29.990956
2266,C067,P067,North,2026-01-07,3,1812,155.67,Office Supplies,Storage,2026-04-03 21:03:29.990956
2267,C068,P068,West,2026-01-08,1,1733,285.56,Furniture,Table,2026-04-03 21:03:29.990956
2268,C069,P069,West,2026-01-09,4,824,181.22,Technology,Phone,2026-04-03 21:03:29.990956
2269,C070,P070,North,2026-01-10,1,1304,250.63,Office Supplies,Pen,2026-04-03 21:03:29.990956
2270,C071,P071,North,2026-01-11,4,1912,316.95,Technology,Laptop,2026-04-03 21:03:29.990956
2271,C072,P072,South,2026-01-12,4,637,118.93,Technology,Phone,2026-04-03 21:03:29.990956
2272,C073,P073,East,2026-01-13,5,1309,204.17,Technology,Laptop,2026-04-03 21:03:29.990956
2273,C074,P074,East,2026-01-14,4,1744,144.43,Office Supplies,Paper,2026-04-03 21:03:29.990956
2274,C075,P075,South,2026-01-15,5,1265,107.31,Office Supplies,Paper,2026-04-03 21:03:29.990956
2275,C076,P076,East,2026-01-16,5,1519,146.17,Technology,Accessory,2026-04-03 21:03:29.990956
2276,C077,P077,East,2026-01-17,4,1135,146.32,Office Supplies,Paper,2026-04-03 21:03:29.990956
2277,C078,P078,South,2026-01-18,1,197,17.26,Technology,Laptop,2026-04-03 21:03:29.990956
2278,C079,P079,West,2026-01-19,2,963,170.87,Technology,Laptop,2026-04-03 21:03:29.990956
2279,C080,P080,South,2026-01-20,3,218,19.26,Furniture,Table,2026-04-03 21:03:29.990956
2280,C081,P081,North,2026-01-21,4,256,30.26,Technology,Laptop,2026-04-03 21:03:29.990956
2281,C082,P082,North,2026-01-22,2,1713,307.15,Furniture,Table,2026-04-03 21:03:29.990956
2282,C083,P083,North,2026-01-23,5,1934,334.49,Office Supplies,Paper,2026-04-03 21:03:29.990956
2283,C084,P084,West,2026-01-24,5,702,145.75,Technology,Accessory,2026-04-03 21:03:29.990956
2284,C085,P085,South,2026-01-25,4,978,78.64,Technology,Laptop,2026-04-03 21:03:29.990956
2285,C086,P086,West,2026-01-26,1,1157,206.69,Furniture,Chair,2026-04-03 21:03:29.990956
2286,C087,P087,West,2026-01-27,5,1375,183.01,Furniture,Table,2026-04-03 21:03:29.990956
2287,C088,P088,South,2026-01-28,1,519,52.9,Furniture,Sofa,2026-04-03 21:03:29.990956
2288,C089,P089,North,2026-01-29,5,1859,322.1,Technology,Accessory,2026-04-03 21:03:29.990956
2289,C090,P090,North,2026-01-30,2,191,25.0,Technology,Accessory,2026-04-03 21:03:29.990956
2290,C091,P091,East,2026-01-31,3,1874,204.77,Office Supplies,Paper,2026-04-03 21:03:29.990956
2291,C092,P092,South,2026-02-01,5,320,38.91,Technology,Laptop,2026-04-03 21:03:29.990956
2292,C093,P093,South,2026-02-02,2,438,38.47,Furniture,Sofa,2026-04-03 21:03:29.990956
2293,C094,P094,West,2026-02-03,2,1795,325.84,Furniture,Chair,2026-04-03 21:03:29.990956
2294,C095,P095,South,2026-02-04,3,344,64.86,Office Supplies,Storage,2026-04-03 21:03:29.990956
2295,C096,P096,East,2026-02-05,5,228,39.35,Technology,Accessory,2026-04-03 21:03:29.990956
2296,C097,P097,West,2026-02-06,4,1862,304.13,Furniture,Table,2026-04-03 21:03:29.990956
2297,C098,P098,South,2026-02-07,2,1871,257.64,Office Supplies,Storage,2026-04-03 21:03:29.990956
2298,C099,P099,North,2026-02-08,4,1719,264.91,Office Supplies,Paper,2026-04-03 21:03:29.990956
2299,C100,P100,North,2026-02-09,2,1276,179.26,Furniture,Chair,2026-04-03 21:03:29.990956
2300,C101,P101,West,2026-02-10,4,167,20.23,Technology,Accessory,2026-04-03 21:03:29.990956
2301,C102,P102,East,2026-02-11,5,921,182.25,Furniture,Chair,2026-04-03 21:03:29.990956
2302,C103,P103,West,2026-02-12,2,1613,138.77,Office Supplies,Storage,2026-04-03 21:03:29.990956
2303,C104,P104,North,2026-02-13,3,462,42.79,Technology,Phone,2026-04-03 21:03:29.990956
2304,C105,P105,North,2026-02-14,2,1049,101.76,Furniture,Chair,2026-04-03 21:03:29.990956
2305,C106,P106,North,2026-02-15,4,288,24.65,Office Supplies,Storage,2026-04-03 21:03:29.990956
2306,C107,P107,North,2026-02-16,5,1069,160.59,Furniture,Chair,2026-04-03 21:03:29.990956
2307,C108,P108,West,2026-02-17,4,1741,274.08,Office Supplies,Pen,2026-04-03 21:03:29.990956
2308,C109,P109,North,2026-02-18,1,488,86.53,Office Supplies,Storage,2026-04-03 21:03:29.990956
2309,C110,P110,North,2026-02-19,1,1998,276.82,Technology,Phone,2026-04-03 21:03:29.990956
2310,C111,P111,East,2026-02-20,3,1197,136.51,Furniture,Sofa,2026-04-03 21:03:29.990956
2311,C112,P112,South,2026-02-21,1,177,30.25,Technology,Accessory,2026-04-03 21:03:29.990956
2312,C113,P113,West,2026-02-22,2,1753,155.31,Office Supplies,Storage,2026-04-03 21:03:29.990956
2313,C114,P114,North,2026-02-23,3,843,152.19,Furniture,Sofa,2026-04-03 21:03:29.990956
2314,C115,P115,East,2026-02-24,5,1626,204.86,Technology,Laptop,2026-04-03 21:03:29.990956
2315,C116,P116,West,2026-02-25,4,218,30.36,Technology,Laptop,2026-04-03 21:03:29.990956
2316,C117,P117,North,2026-02-26,3,793,148.11,Technology,Laptop,2026-04-03 21:03:29.990956
2317,C118,P118,South,2026-02-27,1,312,52.68,Furniture,Table,2026-04-03 21:03:29.990956
2318,C119,P119,West,2026-02-28,2,793,136.49,Furniture,Sofa,2026-04-03 21:03:29.990956
2319,C120,P120,West,2026-03-01,3,1693,315.74,Office Supplies,Storage,2026-04-03 21:03:29.990956
2320,C121,P001,North,2026-03-02,4,151,17.14,Furniture,Sofa,2026-04-03 21:03:29.990956
2321,C122,P002,South,2026-03-03,3,1980,360.7,Technology,Laptop,2026-04-03 21:03:29.990956
2322,C123,P003,South,2026-03-04,4,529,95.64,Technology,Accessory,2026-04-03 21:03:29.990956
2323,C124,P004,North,2026-03-05,3,560,114.03,Office Supplies,Pen,2026-04-03 21:03:29.990956
2324,C125,P005,North,2026-03-06,1,878,97.2,Furniture,Chair,2026-04-03 21:03:29.990956
2325,C126,P006,North,2026-03-07,3,608,76.38,Furniture,Chair,2026-04-03 21:03:29.990956
2326,C127,P007,East,2026-03-08,4,1069,222.77,Technology,Laptop,2026-04-03 21:03:29.990956
2327,C128,P008,North,2026-03-09,5,1254,166.03,Technology,Laptop,2026-04-03 21:03:29.990956
2328,C129,P009,North,2026-03-10,3,1982,224.11,Furniture,Chair,2026-04-03 21:03:29.990956
2329,C130,P010,South,2026-03-11,3,1409,161.91,Office Supplies,Storage,2026-04-03 21:03:29.990956
2330,C131,P011,West,2026-03-12,1,1856,254.49,Furniture,Chair,2026-04-03 21:03:29.990956
2331,C132,P012,East,2026-03-13,2,973,194.55,Furniture,Table,2026-04-03 21:03:29.990956
2332,C133,P013,East,2026-03-14,2,892,100.16,Furniture,Chair,2026-04-03 21:03:29.990956
2333,C134,P014,East,2026-03-15,5,1472,242.26,Technology,Laptop,2026-04-03 21:03:29.990956
2334,C135,P015,West,2026-03-16,3,1023,120.95,Office Supplies,Paper,2026-04-03 21:03:29.990956
2335,C136,P016,West,2026-03-17,1,1545,257.76,Technology,Phone,2026-04-03 21:03:29.990956
2336,C137,P017,East,2026-03-18,3,1613,257.58,Furniture,Sofa,2026-04-03 21:03:29.990956
2337,C138,P018,North,2026-03-19,5,567,96.17,Furniture,Table,2026-04-03 21:03:29.990956
2338,C139,P019,South,2026-03-20,4,1230,98.48,Office Supplies,Storage,2026-04-03 21:03:29.990956
